Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
1/5/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Misiones,Mujer,74,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Tucumán,Mujer,17,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,34,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Tucumán,Mujer,33,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,San Luis,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Mendoza,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,40,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,48,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Buenos Aires,Mujer,18,Boliviana,No,No,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
1/5/2022,Buenos Aires,Mujer,46,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,43,Boliviana,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Buenos Aires,Mujer,20,Boliviana,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,36,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,38,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,45,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,28,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Superior jerarquico,Varon Trans
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,50,Venezolana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Superior jerarquico,Varon
1/5/2022,Buenos Aires,Mujer,34,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/5/2022,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Tucumán,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
1/6/2022,Cordoba,Mujer,44,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Buenos Aires,Mujer,40,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Superior jerarquico,Varon
1/6/2022,Buenos Aires,Mujer,28,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Superior jerarquico,Varon
1/6/2022,Misiones,Mujer,38,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Superior jerarquico,Varon
1/6/2022,Buenos Aires,Mujer,61,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Santa Fe,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Varon,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,38,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Buenos Aires,Mujer,45,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Buenos Aires,Mujer,79,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Buenos Aires,Mujer,34,Peruana,Si,Si,Si,Si,Si,Si,Si,No,Si,No,No,No,Pareja,Varon
1/6/2022,Buenos Aires,Mujer,32,Chilena,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Buenos Aires,Mujer,19,Chilena,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Buenos Aires,Mujer,39,Chilena,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,35,Chilena,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,25,Chilena,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,16,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,38,Colombiana,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Otro
1/6/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,No,Si,Si,No,No,No,No,No,Otro familiar,Otro
1/6/2022,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,35,Boliviana,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,47,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
1/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,44,Boliviana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,13,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/6/2022,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Superior jerarquico,Varon
1/7/2022,Chaco,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,La Rioja,Mujer,43,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Buenos Aires,Mujer,44,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,San Juan,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Neuquén,Mujer,34,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Misiones,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Santa Fe,Transgenero,25,Argentina,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Cordoba,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Santa Fe,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,San Juan,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Buenos Aires,Mujer,21,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Mujer
1/7/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer
1/7/2022,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,45,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
1/7/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,33,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
1/7/2022,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,51,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
1/7/2022,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Buenos Aires,Mujer,58,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
1/7/2022,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,43,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,25,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,30,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,28,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,19,Paraguaya,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,22,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
1/7/2022,Ciudad Autónoma de Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Jujuy,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,32,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Jujuy,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Mendoza,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Corrientes,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Cordoba,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Mendoza,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Entre Ríos,Mujer,54,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Santa Fe,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,37,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Tucumán,Mujer,70,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
1/8/2022,Tucumán,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Cordoba,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Tucumán,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
1/8/2022,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Mendoza,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
1/8/2022,Buenos Aires,Mujer,58,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Jujuy,Mujer,29,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Tucumán,Mujer,33,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Tucumán,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Tucumán,Mujer,19,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Cordoba,Mujer,42,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Santa Fe,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,La Rioja,Mujer,45,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,32,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,39,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Misiones,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,51,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,36,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,20,Argentina,No,Si,No,Si,No,No,No,No,No,No,No,No,Superior jerarquico,Varon
1/8/2022,Buenos Aires,Mujer,65,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,21,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,25,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
1/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,24,Boliviana,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,37,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,51,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/8/2022,Ciudad Autónoma de Buenos Aires,Mujer,58,Boliviana,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
1/9/2022,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/9/2022,Buenos Aires,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/9/2022,Tucumán,Mujer,32,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/9/2022,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/9/2022,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/9/2022,Jujuy,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1/9/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1/9/2022,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/9/2022,San Luis,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/9/2022,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Travesti
1/9/2022,Buenos Aires,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/9/2022,Buenos Aires,Mujer,28,Venezolana,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1/9/2022,Buenos Aires,Mujer,21,Paraguaya,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
1/9/2022,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
